@RELATION toneClassifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {1,2,3,4}

@DATA
0.032064,0.021454,2.894340,0.098424,0.159565,0.119858,0.008237,0.047660,-25.065296,1.987633,-1.513637,0.320233,1.162248,-0.200592,0.163651,0.295909,-0.092121,0.361757,0.033878,0.329075,0.012249,0.009419,0.012176,0.006449,0.066471,0.008783,0.007988,0.006234,0.023743,0.003971,0.008151,0.014245,0.014576,0.020163,0.007299,0.017705,0.192187,0.025090,0.034493,0.062319,0.004168,0.006457,1.491643,0.518968,0.499131,0.362341,0.260749,0.219321,0.204424,0.158013,0.209798,0.222338,0.210519,0.214615,0.221330,0.008860,0.007879,0.005734,0.028953,0.007250,0.004331,0.006354,0.020447,0.003779,0.006823,0.011816,0.017351,0.007157,3
0.038639,0.020936,2.728160,0.095809,0.156877,0.100628,0.007950,0.049279,-25.607516,2.926143,-1.721908,0.312667,0.951560,-0.332538,0.229683,-0.081365,-0.332174,0.024928,0.232277,-0.131104,-0.346446,0.004200,0.012321,0.014207,0.031351,0.011078,0.013101,0.005509,0.038094,0.017211,0.013158,0.031902,0.007122,0.017104,0.004539,0.018944,0.186105,0.013174,0.017178,0.043503,0.004056,0.001529,1.995119,0.277304,0.199162,0.164410,0.343488,0.226452,0.229115,0.148995,0.124120,0.077964,0.136935,0.166683,0.175328,0.002610,0.008700,0.007040,0.010952,0.008511,0.005122,0.003378,0.023742,0.017354,0.009495,0.011301,0.008557,0.003059,3
0.029428,0.040395,2.694210,0.083207,0.150195,0.078036,0.018123,0.031002,-25.570028,3.917330,-0.969030,-0.949009,0.452902,-0.093412,0.120555,-0.032055,0.187068,-0.113299,-0.115439,-0.033761,-0.169813,0.021202,0.054210,0.028888,0.027469,0.011082,0.013603,0.010575,0.030131,0.009491,0.011786,0.014934,0.002403,0.024594,0.008784,0.032133,0.234427,0.021110,0.032648,0.042776,0.007511,0.004667,1.412603,0.638876,0.350641,0.441866,0.390901,0.213696,0.201683,0.186339,0.165705,0.175145,0.174456,0.173155,0.198832,0.011376,0.031625,0.031352,0.019562,0.010498,0.015176,0.010028,0.019365,0.009360,0.009155,0.009023,0.001978,0.006649,3
0.023752,0.114479,3.187187,0.097769,0.160083,0.180846,0.010845,0.026987,-23.916779,2.442301,0.427133,-0.516709,0.072000,-0.197268,-0.010463,-0.161475,0.026204,0.059466,-0.041018,-0.060301,-0.284543,0.011172,0.039735,0.008936,0.018584,0.002756,0.005514,0.003457,0.025089,0.004045,0.035038,0.079318,0.005882,0.034987,0.004742,0.100708,0.165832,0.019283,0.032818,0.085778,0.008524,0.007420,2.137003,0.522702,0.488547,0.381876,0.318955,0.313408,0.268190,0.251689,0.356381,0.260763,0.210481,0.334056,0.245627,0.018269,0.042031,0.011893,0.029628,0.004372,0.004936,0.005111,0.033529,0.005930,0.040638,0.043635,0.013628,0.007237,3
0.025176,0.076936,2.854160,0.095865,0.161526,0.197838,0.009733,0.038525,-23.754463,2.849328,0.679674,-0.518759,-0.106137,0.051131,0.154521,0.398779,0.019013,0.156272,-0.054957,-0.130025,0.034159,0.014893,0.058768,0.015427,0.067524,0.006966,0.012146,0.004550,0.025339,0.003242,0.013913,0.015771,0.000748,0.029689,0.008663,0.055926,0.353889,0.026687,0.035873,0.175567,0.006961,0.030540,1.280400,0.829395,0.584635,0.455668,0.372084,0.364686,0.212777,0.268699,0.316403,0.206064,0.213597,0.237594,0.184571,0.017825,0.036399,0.017485,0.037785,0.009410,0.012646,0.006990,0.023074,0.006770,0.013492,0.011036,0.000789,0.007493,3
0.013825,0.046531,2.925497,0.074530,0.150497,0.066165,0.011711,0.019654,-26.051287,3.434587,0.882085,-0.021201,0.128496,0.014753,0.223319,0.151853,0.156973,0.047866,-0.099033,0.166267,0.060636,0.010172,0.032259,0.012189,0.100363,0.002911,0.006599,0.001330,0.059828,0.000796,0.006100,0.016919,0.000520,0.034830,0.005416,0.043639,0.183685,0.031040,0.045588,0.063050,0.007005,0.008477,1.935744,0.734018,0.578255,0.506865,0.442770,0.287156,0.304771,0.281357,0.306184,0.220774,0.234173,0.184679,0.187053,0.008747,0.021352,0.010845,0.036523,0.003565,0.007564,0.001387,0.038749,0.001252,0.007516,0.014279,0.000422,0.006604,3
0.022933,0.060001,2.924696,0.069677,0.129457,0.063994,0.008540,0.039388,-24.483287,2.887781,-1.052797,0.137984,0.662414,-0.094418,0.721384,0.630207,-0.622996,0.083324,0.173191,0.007116,-0.028315,0.002907,0.015376,0.007054,0.079809,0.028258,0.018924,0.014072,0.040750,0.003090,0.003991,0.016024,0.000669,0.028582,0.008197,0.038274,0.409354,0.018369,0.035774,0.042033,0.006076,0.012257,2.163226,0.497099,0.438711,0.397443,0.299184,0.191552,0.232704,0.200202,0.376697,0.203752,0.179215,0.166363,0.132187,0.002862,0.009119,0.009627,0.041566,0.027601,0.018742,0.013958,0.026477,0.003419,0.003786,0.016223,0.000701,0.009568,3
0.021104,0.070199,3.040900,0.111231,0.189389,0.129586,0.006441,0.022054,-25.464932,2.947240,1.384520,-0.163613,0.056580,0.339614,0.067269,0.300513,0.037461,0.013818,0.299400,0.087698,0.313347,0.003281,0.022754,0.004695,0.107739,0.002628,0.007848,0.004615,0.066869,0.000598,0.008742,0.020076,0.000202,0.035370,0.010456,0.056694,0.301698,0.025165,0.027210,0.094336,0.004092,0.016223,2.028701,0.479570,0.808674,0.409819,0.292597,0.452781,0.201150,0.240487,0.198933,0.201352,0.205172,0.212154,0.212879,0.003840,0.020792,0.007836,0.024476,0.003421,0.009967,0.007403,0.027379,0.000695,0.011404,0.015443,0.000275,0.004334,3
0.120040,0.009499,2.749914,0.164044,0.171108,0.608357,0.009874,0.157928,-27.620506,1.509436,0.035040,0.445683,0.194946,-0.002297,0.151029,0.110940,-0.060212,0.158921,-0.318391,0.155325,-0.065881,0.007273,0.022891,0.006226,0.043859,0.003909,0.012725,0.006942,0.023647,0.004740,0.007656,0.019052,0.003898,0.017654,0.119857,0.013716,0.382100,0.106118,0.041742,0.635668,0.006850,0.166281,3.061054,0.894561,1.184331,0.306775,0.400277,0.294212,0.227932,0.234512,0.256037,0.209535,0.275536,0.207969,0.230904,0.007535,0.018590,0.005940,0.037741,0.004058,0.013485,0.006570,0.021290,0.007314,0.007360,0.015071,0.005155,0.009432,3
0.083592,0.018172,2.839354,0.135256,0.167428,0.528416,0.009117,0.133348,-26.229262,1.688971,-0.632083,0.174577,0.867254,-0.057400,0.224952,0.263328,-0.159183,0.023271,-0.045881,-0.092794,-0.107086,0.004355,0.017315,0.008015,0.044670,0.014485,0.007333,0.004135,0.022754,0.005647,0.010928,0.025436,0.007381,0.016618,0.080859,0.026699,0.466665,0.082276,0.046977,0.644554,0.005401,0.147694,2.189224,1.266826,0.953338,0.266972,0.582316,0.274513,0.164570,0.170767,0.220875,0.185254,0.189840,0.200985,0.286925,0.004040,0.014343,0.006078,0.035073,0.014281,0.004814,0.004115,0.022306,0.006960,0.007927,0.018473,0.009836,0.009907,3
0.052463,0.061057,2.983129,0.126552,0.175434,0.435941,0.008930,0.076074,-24.565250,2.216784,0.664234,-0.255666,-0.110753,0.479035,0.089398,0.406973,-0.028692,0.075333,-0.058418,0.112361,-0.068543,0.007816,0.025263,0.023272,0.058644,0.007949,0.014717,0.005149,0.040312,0.002658,0.008205,0.021560,0.000931,0.025345,0.053150,0.046705,0.247131,0.061683,0.039682,0.504901,0.008301,0.089086,2.517957,0.913076,0.469833,0.562128,0.287503,0.317783,0.198471,0.269462,0.199625,0.161532,0.167915,0.257898,0.154131,0.012810,0.018087,0.031894,0.029515,0.008953,0.015643,0.009758,0.039599,0.002567,0.010242,0.015557,0.001019,0.008287,3
0.080070,0.031538,2.926297,0.141837,0.175805,0.616386,0.009977,0.134200,-25.436768,2.090941,-0.761284,-0.424144,0.753918,0.241682,0.201654,0.209861,0.029979,0.153799,-0.089461,0.319218,0.010690,0.009066,0.010868,0.012619,0.050801,0.012690,0.018281,0.010970,0.027671,0.009283,0.006606,0.014653,0.012249,0.021600,0.070693,0.031327,0.400754,0.078590,0.044756,0.643443,0.006593,0.122937,1.691631,1.419522,0.509336,0.878163,0.379264,0.368839,0.187599,0.242843,0.217048,0.168524,0.297657,0.192260,0.167868,0.009423,0.010619,0.020089,0.050782,0.016039,0.020353,0.014760,0.029355,0.011371,0.004750,0.010766,0.016369,0.013283,3
0.045163,0.027976,2.565698,0.119176,0.182314,0.337188,0.012317,0.082733,-27.698525,3.376891,0.355508,-0.006562,0.045217,0.124247,0.123057,0.104456,0.107019,0.210972,0.077801,-0.041248,-0.069457,0.005499,0.031969,0.006304,0.058967,0.003915,0.007403,0.002251,0.044879,0.001725,0.018019,0.045926,0.000569,0.025091,0.040166,0.026997,0.199060,0.046302,0.030811,0.375249,0.005731,0.078922,1.344832,0.945718,0.217952,0.315832,0.180784,0.134095,0.132623,0.117278,0.112585,0.121428,0.111151,0.126757,0.109438,0.006863,0.017564,0.006793,0.017886,0.004108,0.005641,0.002097,0.017677,0.001924,0.014099,0.020054,0.000473,0.005734,3
0.036755,0.032766,3.026186,0.103671,0.157027,0.276938,0.006498,0.056529,-25.570298,1.689263,0.185672,0.277747,0.016817,0.233682,0.064326,0.259861,-0.035538,0.211925,0.077809,0.176122,0.258163,0.005450,0.009382,0.009645,0.073500,0.006902,0.010663,0.003258,0.029244,0.007749,0.023923,0.014450,0.002433,0.023586,0.015459,0.039605,0.239906,0.025277,0.029699,0.219564,0.002725,0.032187,2.367166,0.566443,0.512646,0.546834,0.393802,0.381110,0.212253,0.268462,0.272501,0.251820,0.232541,0.213867,0.242742,0.005261,0.006568,0.012325,0.026743,0.006596,0.011292,0.003716,0.021342,0.011099,0.021864,0.010437,0.001718,0.006930,3
0.026542,0.011372,2.790615,0.083658,0.147467,0.109255,0.012206,0.034961,-26.826938,2.163272,0.241717,0.757829,0.224456,0.047557,0.122815,0.118389,-0.071621,0.084009,-0.259835,0.119828,-0.109773,0.008668,0.055375,0.006915,0.071678,0.005886,0.007333,0.005453,0.025924,0.001686,0.004739,0.012290,0.002210,0.028377,0.009594,0.011016,0.211415,0.025097,0.035889,0.092006,0.010462,0.009058,1.801069,0.591656,0.702583,0.355893,0.396112,0.348934,0.190189,0.170521,0.184399,0.133451,0.200308,0.149288,0.163897,0.007505,0.039843,0.003847,0.030572,0.006524,0.004284,0.004561,0.032013,0.001511,0.003571,0.008522,0.002247,0.006959,3
0.029938,0.034724,2.776237,0.090058,0.161726,0.063478,0.015090,0.038274,-25.165744,2.879386,-1.058017,-0.087984,0.501998,0.229807,-0.008714,0.392958,-0.032764,0.162038,-0.083143,0.001649,-0.006446,0.022471,0.039502,0.011740,0.039303,0.009145,0.025246,0.006014,0.018196,0.007401,0.006413,0.016330,0.007171,0.022500,0.007427,0.031956,0.219881,0.029772,0.036903,0.055624,0.009284,0.006708,1.675033,0.565001,0.498821,0.390323,0.605432,0.311118,0.276700,0.247672,0.259243,0.183436,0.199441,0.230286,0.183606,0.023130,0.033617,0.011927,0.023862,0.009785,0.033356,0.008038,0.015592,0.010134,0.008086,0.011452,0.006490,0.006241,3
0.029681,0.035604,2.947561,0.103229,0.171955,0.218134,0.008093,0.036644,-25.885804,2.636982,1.205765,-0.136835,-0.076985,0.373747,0.024179,0.331323,-0.157865,0.101267,0.042990,0.104860,0.158151,0.005840,0.022816,0.008044,0.085315,0.010393,0.015307,0.007195,0.047575,0.001579,0.017956,0.018892,0.000504,0.031848,0.021208,0.032677,0.210309,0.028481,0.027019,0.203120,0.003907,0.028242,1.989728,0.504068,0.805740,0.372808,0.304741,0.494902,0.239406,0.222213,0.230649,0.269763,0.213252,0.249185,0.218340,0.006993,0.019942,0.010355,0.030662,0.013459,0.015047,0.011653,0.039089,0.002412,0.012169,0.012182,0.000498,0.005381,3
0.018043,0.024217,2.875712,0.072379,0.148496,0.034955,0.014680,0.023735,-26.615726,3.680912,-0.280986,-0.761213,0.090775,0.172709,0.203347,0.230588,0.124465,0.137517,-0.213063,-0.041987,0.031440,0.013905,0.044009,0.034463,0.077472,0.015079,0.011006,0.004159,0.016741,0.001787,0.008756,0.022012,0.001716,0.032152,0.006081,0.022858,0.200562,0.021280,0.033648,0.023993,0.010836,0.004614,1.848235,0.377507,0.467955,0.689558,0.391383,0.287448,0.180964,0.225233,0.237903,0.136826,0.262799,0.219035,0.288868,0.015431,0.032745,0.041049,0.055908,0.019161,0.009798,0.004252,0.009873,0.001556,0.005894,0.021575,0.001825,0.009743,3
0.013771,0.067994,2.685034,0.062256,0.139656,0.018181,0.011999,0.019836,-25.471004,4.715691,0.097195,-0.462742,0.010555,0.118831,0.022733,-0.134737,0.062120,0.269071,0.211955,-0.052110,0.019718,0.012071,0.026298,0.008711,0.071285,0.004240,0.026298,0.001560,0.040367,0.001600,0.020115,0.040580,0.000330,0.027919,0.011138,0.040760,0.176983,0.029108,0.040193,0.022534,0.008425,0.003992,1.616320,0.732537,0.543020,0.476884,0.221032,0.196600,0.118464,0.239980,0.208513,0.185930,0.183856,0.148082,0.203418,0.018509,0.018031,0.007532,0.023153,0.006950,0.019094,0.002531,0.025369,0.002070,0.020416,0.023956,0.000602,0.005531,3
0.037255,0.040150,2.860174,0.085096,0.147969,0.044533,0.014189,0.043603,-25.431408,2.383675,-1.737302,0.151381,0.676672,0.148101,0.013378,0.655607,-0.074268,0.130869,-0.116530,-0.003420,0.064171,0.014880,0.018278,0.018297,0.037067,0.011397,0.013569,0.012741,0.014913,0.004181,0.006518,0.017912,0.013598,0.017065,0.012500,0.039587,0.424861,0.024970,0.037864,0.022547,0.006478,0.006572,1.812500,0.784790,0.678244,0.442583,0.468709,0.253955,0.419509,0.278656,0.196269,0.160525,0.202554,0.228836,0.210681,0.011740,0.013045,0.017358,0.028568,0.009266,0.015845,0.015621,0.014290,0.004932,0.009324,0.013145,0.019096,0.005830,3
0.037541,0.028320,2.820435,0.106008,0.156164,0.277154,0.044241,0.055516,-26.493499,1.659170,-0.336453,-0.338664,0.352191,0.100139,0.136764,0.288601,-0.020603,0.176067,-0.026073,0.037505,-0.021321,0.021307,0.025240,0.009924,0.066404,0.011744,0.011072,0.010439,0.024970,0.004448,0.006636,0.015759,0.010721,0.028036,0.018506,0.029072,0.491814,0.038354,0.054092,0.192250,0.126068,0.029971,3.863249,1.154743,0.862321,0.676335,0.556359,0.454402,0.254126,0.297666,0.240711,0.208460,0.228277,0.230150,0.269150,0.022063,0.024549,0.013766,0.131782,0.011705,0.010822,0.016972,0.029490,0.005985,0.006409,0.014224,0.017864,0.036105,3
0.023890,0.038919,3.007140,0.087355,0.158678,0.070718,0.010990,0.032151,-25.381833,2.790147,-0.511291,0.111208,0.479324,0.275011,0.318145,0.277690,-0.061505,0.174634,-0.094206,-0.023294,-0.033546,0.005306,0.020542,0.006018,0.064815,0.008113,0.018621,0.007593,0.048867,0.008138,0.011081,0.021440,0.002314,0.027511,0.012208,0.047557,0.178461,0.027788,0.040758,0.055540,0.005325,0.016619,1.174779,1.024799,0.756783,0.410217,0.429782,0.258169,0.269007,0.161326,0.313474,0.191241,0.280876,0.401721,0.241520,0.004474,0.023397,0.006246,0.039228,0.007405,0.022049,0.010255,0.036231,0.009759,0.013547,0.014463,0.002448,0.010476,3
0.022073,0.054113,2.863966,0.098033,0.173686,0.106612,0.010541,0.022626,-24.992620,2.845976,0.406859,-0.305570,-0.133577,0.302178,0.228591,0.434698,0.078188,0.091559,-0.051491,-0.018281,0.033906,0.014096,0.037125,0.015859,0.084543,0.007712,0.013020,0.002617,0.039420,0.001555,0.008679,0.021775,0.000658,0.030615,0.011929,0.053679,0.407565,0.025388,0.034841,0.064195,0.005912,0.006238,2.174639,0.556213,0.629889,0.555459,0.559409,0.322906,0.278802,0.285223,0.265951,0.275627,0.215951,0.218645,0.157443,0.018375,0.029883,0.020536,0.024859,0.006980,0.015806,0.003622,0.039683,0.001586,0.011438,0.017802,0.000666,0.006265,3
0.045560,0.031430,2.763249,0.096431,0.137737,0.285017,0.009525,0.067395,-24.998352,1.251734,-1.303402,0.853046,0.789579,-0.234235,0.270824,0.444549,-0.333878,0.269184,-0.150122,0.127991,0.152195,0.007620,0.014373,0.007815,0.038738,0.009791,0.012622,0.009219,0.025559,0.004130,0.003295,0.014865,0.006151,0.015021,0.020837,0.028704,0.374078,0.032820,0.039750,0.257753,0.005922,0.028697,2.624367,1.046104,0.580373,0.351767,0.320172,0.190233,0.266073,0.175294,0.160978,0.218539,0.181507,0.160747,0.138665,0.008892,0.015353,0.006559,0.023131,0.010631,0.007899,0.007865,0.027267,0.003125,0.002894,0.013475,0.008862,0.007427,3
0.030510,0.071733,3.097033,0.095891,0.160196,0.174585,0.015702,0.046248,-24.753349,2.262855,0.288500,-0.017331,0.070072,-0.078330,-0.058343,-0.045932,-0.027551,-0.211096,-0.239601,-0.096597,-0.221687,0.006658,0.043094,0.003324,0.050750,0.018944,0.007513,0.002054,0.009040,0.003236,0.007510,0.054376,0.002891,0.030755,0.014561,0.069112,0.187461,0.014110,0.029717,0.164302,0.018597,0.030275,1.582210,0.938431,0.567676,0.570571,0.204360,0.417709,0.303148,0.269650,0.357118,0.299325,0.265706,0.416987,0.291858,0.008691,0.047671,0.003264,0.058945,0.022219,0.008561,0.002282,0.006383,0.006787,0.008527,0.040736,0.003468,0.010992,3
0.013669,0.043915,3.006230,0.100483,0.180826,0.081868,0.015577,0.022666,-25.907707,3.028300,0.018204,0.371376,0.150104,0.103980,0.502271,0.134827,0.147881,0.100244,0.070099,0.173192,0.051639,0.007240,0.007120,0.003854,0.087872,0.009439,0.012052,0.003095,0.089660,0.002975,0.005989,0.017478,0.000576,0.039991,0.008009,0.040781,0.263071,0.027452,0.035035,0.076010,0.013207,0.010829,1.613324,0.477205,0.591008,0.480977,0.446494,0.318604,0.298666,0.300173,0.197601,0.187884,0.203542,0.247897,0.197107,0.013066,0.005045,0.004665,0.053513,0.012145,0.008458,0.005394,0.062100,0.004006,0.006447,0.008294,0.000722,0.010129,3
0.011235,0.034438,3.010488,0.068824,0.153655,0.026087,0.010381,0.015974,-28.028244,3.801461,-0.038525,0.334170,0.653967,-0.058914,0.243827,0.480306,0.046811,-0.084263,0.174807,0.041463,-0.005894,0.011719,0.006197,0.006231,0.106005,0.005981,0.013033,0.002148,0.083597,0.002424,0.004308,0.025388,0.000715,0.039705,0.004304,0.027815,0.096575,0.012716,0.021634,0.017569,0.007308,0.004922,0.699386,0.346603,0.297175,0.507962,0.256462,0.145380,0.165677,0.173778,0.145576,0.119060,0.145376,0.084177,0.108466,0.018153,0.002485,0.009256,0.018733,0.006748,0.008776,0.003169,0.025635,0.003403,0.003160,0.011633,0.001166,0.004625,3
0.014721,0.088151,2.837117,0.083358,0.159068,0.046040,0.014578,0.014380,-25.605204,3.173932,1.408016,0.378860,-0.297200,0.255704,-0.228207,0.263080,0.205213,-0.098025,0.336978,-0.062946,0.056825,0.005789,0.008955,0.000857,0.048404,0.000460,0.013126,0.000190,0.135830,0.000109,0.003921,0.039419,0.000115,0.042742,0.010435,0.059428,0.372958,0.025118,0.035831,0.026147,0.014017,0.003731,2.052190,0.423361,0.446335,0.223510,0.344865,0.191619,0.205670,0.143800,0.268904,0.249942,0.306073,0.219287,0.205597,0.005832,0.011500,0.000840,0.035400,0.000363,0.009745,0.000216,0.052230,0.000128,0.004096,0.031573,0.000120,0.009786,3
0.027246,0.019165,2.910073,0.114161,0.181796,0.199372,0.004957,0.041351,-25.316931,2.073489,-0.043370,0.345793,0.260472,0.349078,0.332686,0.125694,-0.116157,0.120900,-0.145022,0.120607,-0.001496,0.003419,0.007853,0.011725,0.061786,0.003615,0.009261,0.007881,0.066507,0.004326,0.007431,0.021580,0.007292,0.025598,0.015329,0.016012,0.223442,0.028544,0.027999,0.176712,0.002540,0.019634,1.356320,0.566362,0.444627,0.351236,0.415762,0.362594,0.239562,0.283647,0.157645,0.243050,0.219777,0.177622,0.171146,0.002998,0.005221,0.010965,0.030862,0.002859,0.005518,0.005565,0.024929,0.003860,0.004551,0.008837,0.009021,0.004940,3
0.022960,0.012272,2.904233,0.119951,0.194774,0.167813,0.008334,0.031904,-27.473360,2.775561,-0.188609,0.279026,0.665442,0.150425,0.197720,0.214174,0.212567,0.089031,0.156577,0.092926,0.006050,0.004117,0.008904,0.006398,0.063551,0.002726,0.006074,0.002380,0.091584,0.004003,0.008729,0.022859,0.003801,0.031854,0.020394,0.014533,0.347292,0.024860,0.019643,0.247801,0.007227,0.031502,1.731425,0.742242,0.496904,0.257115,0.264181,0.229078,0.191474,0.244383,0.155056,0.193380,0.125880,0.133260,0.129189,0.003823,0.004997,0.006715,0.033154,0.003199,0.008074,0.002746,0.027450,0.004511,0.006499,0.010239,0.003997,0.009389,3
0.035619,0.021829,2.820129,0.125675,0.192007,0.266612,0.007306,0.051675,-25.771656,2.689549,-0.371977,-0.198871,0.539301,0.134685,0.306370,0.046205,0.069180,-0.050645,0.095394,0.013144,-0.052336,0.004425,0.011143,0.015429,0.055831,0.003728,0.010824,0.006623,0.060894,0.006739,0.010501,0.022969,0.002197,0.023385,0.026741,0.018243,0.308872,0.032454,0.022682,0.285753,0.004160,0.042344,1.666287,1.021062,0.401860,0.446608,0.332819,0.267927,0.160096,0.265935,0.174268,0.219014,0.152893,0.152849,0.284320,0.004754,0.008707,0.012679,0.024452,0.003083,0.009555,0.006119,0.018206,0.006984,0.006795,0.008356,0.002317,0.005691,3
0.042487,0.069685,3.000587,0.127757,0.184495,0.290330,0.010526,0.064328,-25.486602,2.721037,0.805295,0.359619,-0.066718,0.116240,0.244999,-0.022267,0.201725,-0.029792,0.002677,0.247736,-0.083990,0.002034,0.006812,0.003212,0.067002,0.002816,0.017995,0.000966,0.085350,0.000653,0.006148,0.028112,0.000501,0.033795,0.045279,0.058309,0.177427,0.059474,0.033026,0.348920,0.008999,0.075863,1.588595,1.064387,0.403969,0.472611,0.414849,0.322200,0.277461,0.178653,0.207161,0.181826,0.206103,0.206181,0.210895,0.002106,0.005582,0.005769,0.029210,0.006046,0.029441,0.001127,0.038525,0.000798,0.006399,0.021301,0.000714,0.009701,3
0.043812,0.049684,2.993115,0.126790,0.180322,0.334673,0.017762,0.068835,-26.638168,2.553759,1.144917,0.371280,0.128842,0.132165,0.084125,0.152478,0.028299,0.116508,0.041068,0.223473,-0.050421,0.003756,0.007989,0.001568,0.071792,0.000767,0.014513,0.000764,0.089769,0.001151,0.005788,0.022323,0.000360,0.034399,0.045653,0.049660,0.194491,0.057453,0.043204,0.358414,0.010658,0.077252,1.595600,1.079990,0.501317,0.381888,0.333859,0.229108,0.189614,0.193215,0.210664,0.191383,0.184727,0.190854,0.278010,0.004650,0.011115,0.002110,0.036107,0.000627,0.024721,0.001007,0.047362,0.001682,0.006612,0.014691,0.000330,0.010093,3
0.033342,0.029937,2.745373,0.112950,0.168295,0.262462,0.017182,0.055027,-28.124580,2.631805,0.966406,0.319983,0.201172,0.196138,0.020801,0.341728,-0.067192,0.206611,-0.059235,0.100805,-0.096808,0.005527,0.009520,0.002916,0.072237,0.001314,0.015878,0.000872,0.087667,0.001345,0.005096,0.026961,0.000396,0.033736,0.036577,0.024789,0.510434,0.060546,0.047223,0.278732,0.008757,0.060643,0.999249,1.176415,0.549360,0.453605,0.309188,0.274480,0.227500,0.361715,0.214554,0.242256,0.246855,0.142981,0.190803,0.005850,0.009755,0.004820,0.043323,0.002047,0.020207,0.001092,0.040478,0.001841,0.004700,0.018156,0.000427,0.011395,3
0.026008,0.017678,2.664001,0.097636,0.171359,0.169178,0.027415,0.038771,-28.559811,3.586092,-0.211629,-0.555110,0.423822,0.159786,0.283416,-0.038901,0.221818,-0.046265,0.128825,-0.026282,0.041904,0.009052,0.008601,0.009402,0.101308,0.016368,0.011991,0.004099,0.084079,0.007324,0.005948,0.027830,0.002192,0.047480,0.023517,0.017072,0.550259,0.045007,0.039581,0.277942,0.017482,0.044497,1.764117,1.077343,0.403762,0.579304,0.387092,0.202033,0.279214,0.313887,0.126699,0.203855,0.193767,0.188126,0.205449,0.010394,0.007565,0.013601,0.105084,0.018931,0.009651,0.002593,0.048059,0.007746,0.005849,0.028074,0.003303,0.018917,3
0.021173,0.045334,2.877442,0.101385,0.183365,0.098316,0.019044,0.024399,-26.243026,3.231736,0.235898,0.223226,0.216673,-0.102584,0.033927,0.141233,0.087020,-0.041720,0.176113,0.260672,-0.014970,0.013799,0.009637,0.002103,0.035881,0.002731,0.020503,0.001414,0.114680,0.001026,0.006416,0.031739,0.001288,0.037895,0.019567,0.035257,0.370142,0.029178,0.027108,0.140416,0.011249,0.021300,2.257732,0.889854,0.524553,0.658498,0.285524,0.270642,0.293928,0.320788,0.342615,0.265944,0.152816,0.163489,0.263088,0.018429,0.006559,0.002500,0.034181,0.002954,0.026580,0.001826,0.041779,0.001323,0.006128,0.023217,0.002069,0.009628,3
